Timestamp,Winner Name,Loser Name,Result,Notes,Script Handled,Messaged?
3/11/2025 15:08:17,Logan J - Numskul#59868,Colton S - coltoncooper#56958,2-0,,1,1
3/11/2025 15:30:13,Logan J - Numskul#59868,Evan L - Evan#97713,2-0,,1,1
3/11/2025 15:40:09,Timothy B - wtrbflov2#64488,Daniel G - FriskyHobbit#43185,2-1,,1,1
3/11/2025 16:20:40,Daniel G - FriskyHobbit#43185,Lotte P - Lotte #93345,2-0,,1,1
3/11/2025 16:36:35,Ryan H - Kitchensinks#50434,Tony G - YnotRock#76764,2-1,,1,1
3/11/2025 17:14:53,Lotte P - Lotte #93345,Caleb G - Whynaut#28590,2-1,,1,1
3/11/2025 17:17:53,Chris P - Joker01#66827,Johnny M - Johnny#69519,2-0,,1,1
3/11/2025 17:43:46,Chris P - Joker01#66827,Lotte P - Lotte #93345,2-0,,1,1
3/11/2025 18:06:13,Jahbari W - Lollicat3569#47691,Jack F - jkfman101#84645,2-1,GGs!,1,1
3/11/2025 18:18:14,Alexis M - Alexsfly#67052,Chris P - Joker01#66827,2-0,,1,1
3/11/2025 18:32:02,DeWitt K - SeethingOctopus#02129,Wei C - Azayaka#83352,2-0,,1,1
3/11/2025 18:37:50,Alexis M - Alexsfly#67052,Jamie W - Jamie#45846,2-0,,1,1
3/11/2025 18:48:59,Jahbari W - Lollicat3569#47691,Vasco M - motatom#50510,2-1,GGs!,1,1
3/11/2025 18:56:41,James M - Demonic Tutor#02131,Chris P - Joker01#66827,2-1,,1,1
3/11/2025 19:01:07,Evan L - Evan#97713,DeWitt K - SeethingOctopus#02129,2-0,,1,1
3/11/2025 19:17:42,Daniel M - HPWizard#40332,Wei C - Azayaka#83352,2-1,,1,1
3/11/2025 19:39:08,Evan L - Evan#97713,Jahbari W - Lollicat3569#47691,2-1,,1,1
3/11/2025 19:51:56,DeWitt K - SeethingOctopus#02129,Edgar A - PlayfulTerror#04926,2-1,,1,1
3/11/2025 19:55:46,Wei C - Azayaka#83352,Nik S - njsiii#50504,2-0,,1,1
3/11/2025 20:21:54,Tomás B - EverFightinDuck#44829,Wei C - Azayaka#83352,2-0,,1,1
3/11/2025 21:08:36,Wei C - Azayaka#83352,Ryan H - Kitchensinks#50434,2-0,,1,1
3/11/2025 22:08:46,Ryan H - Kitchensinks#50434,Curtis K - Oblivion#40925,2-0,,1,1
3/11/2025 22:15:49,Eikel P - SouLIke#53611,Caleb G - Whynaut#28590,2-1,Amazing Game!,1,1
3/11/2025 23:04:15,Johnny M - Johnny#69519,Preston B - Vorbis#46420,2-0,,1,1
3/11/2025 23:45:11,John D - DailyDraft#87013,Johnny M - Johnny#69519,2-1,,1,1
3/12/2025 0:29:59,Mitchel S - SpaghettiMitch#18619,Preston B - Vorbis#46420,2-0,,1,1
3/12/2025 1:26:58,Mitchel S - SpaghettiMitch#18619,Tyler D - Tuper#64722,2-1,,1,1
3/12/2025 1:43:50,James M - Demonic Tutor#02131,Logan J - Numskul#59868,2-0,,1,1
3/12/2025 13:03:38,Jamie W - Jamie#45846,Evan L - Evan#97713,2-1,,1,1
3/12/2025 14:16:58,Jethro J - bigxjulius#88849,Sabrina S - Sabrina#30505,2-0,,1,1
3/12/2025 14:44:18,Jethro J - bigxjulius#88849,Joe T - Elasticity#07466,2-1,,1,1
3/12/2025 15:06:26,Vasco M - motatom#50510,Jethro J - bigxjulius#88849,2-0,,1,1
3/12/2025 15:44:02,Matthew H - Almost#13446,Vasco M - motatom#50510,2-0,,1,1
3/12/2025 16:19:08,Jamie W - Jamie#45846,Wesley C - GigaVoltaic#11782,2-0,,1,1
3/12/2025 16:19:35,Lotte P - Lotte #93345,James M - Demonic Tutor#02131,2-1,,1,1
3/12/2025 17:02:19,Wesley C - GigaVoltaic#11782,Matthias H - Rezreh#11308,2-0,,1,1
3/12/2025 17:32:26,Daniel Z - FOO#48389,Jamie W - Jamie#45846,2-1,,1,1
3/12/2025 18:01:42,Daniel Z - FOO#48389,Chris R - Sinkwater#27508,2-1,,1,1
3/12/2025 19:43:14,Daniel M - HPWizard#40332,Matt F - MadeMyBus#92429,2-1,,1,1
3/12/2025 20:19:54,Evan L - Evan#97713,Edgar A - PlayfulTerror#04926,2-1,,1,1
3/12/2025 20:26:13,Michael M - Atombomb11991#07305,Miguel B - Ethereus#60108,2-1,,1,1
3/12/2025 21:05:43,Michael M - Atombomb11991#07305,Sawyer T - soyboy#35469,2-1,,1,1
3/12/2025 21:42:05,Christopher G - oompaloompa#65002,Colton S - coltoncooper#56958,2-1,,1,1
3/12/2025 22:03:56,John D - DailyDraft#87013,Preston B - Vorbis#46420,2-1,,1,1
3/12/2025 22:38:24,Preston B - Vorbis#46420,Joe T - Elasticity#07466,2-1,GGs - close!,1,1
3/12/2025 23:29:19,Andrew M - Robespierre#01976,Ron C - Lennor#52740,2-0,,1,1
3/12/2025 23:30:37,Preston B - Vorbis#46420,Damon B - Nomad#43918,2-0,Ggs!,1,1
3/12/2025 23:59:26,Alex M - ItsYaBoiAlex#76222,Miguel B - Ethereus#60108,2-1,,1,1
3/13/2025 0:25:38,Andrew M - Robespierre#01976,Alex M - ItsYaBoiAlex#76222,2-1,,1,1
3/13/2025 2:26:01,Andrew M - Robespierre#01976,Tyler D - Tuper#64722,2-0,,1,1
3/13/2025 13:49:27,Daniel Z - FOO#48389,Tony G - YnotRock#76764,2-0,,1,1
3/13/2025 15:37:27,Daniel Z - FOO#48389,Alex H - Merriman#08092,2-1,,1,1
3/13/2025 15:40:36,Matthew H - Almost#13446,Richard K - preacher26#59445,2-1,,1,1
3/13/2025 15:57:50,Wesley C - GigaVoltaic#11782,Christian L - xXalpineXx#54284,2-1,,1,1
3/13/2025 16:09:58,Matt F - MadeMyBus#92429,Alex H - Merriman#08092,2-0,,1,1
3/13/2025 16:47:42,Chris P - Joker01#66827,Christian L - xXalpineXx#54284,2-1,,1,1
3/13/2025 16:50:06,Matt F - MadeMyBus#92429,Daniel Z - FOO#48389,2-1,,1,1
3/13/2025 17:15:52,Alexis M - Alexsfly#67052,Richard K - preacher26#59445,2-0,,1,1
3/13/2025 17:58:08,John D - DailyDraft#87013,Alex D - snipper_33#42632,2-1,,1,1
3/13/2025 18:03:00,Johnny M - Johnny#69519,Richard K - preacher26#59445,2-0,,1,1
3/13/2025 18:10:20,Tyler D - Tuper#64722,Chris P - Joker01#66827,2-1,ggs,1,1
3/13/2025 18:50:38,David K - Judgementface#52229,Tyler D - Tuper#64722,2-1,,1,1
3/13/2025 18:58:10,Vasco M - motatom#50510,Alex M - ItsYaBoiAlex#76222,2-1,,1,1
3/13/2025 18:59:05,Alex D - snipper_33#42632,Matthias H - Rezreh#11308,2-0,,1,1
3/13/2025 19:31:12,Christopher G - oompaloompa#65002,Tyler D - Tuper#64722,2-1,,1,1
3/13/2025 19:45:35,Matthias H - Rezreh#11308,Matt F - MadeMyBus#92429,2-1,,1,1
3/13/2025 20:10:34,Tony G - YnotRock#76764,Tyler D - Tuper#64722,2-1,,1,1
3/13/2025 20:14:00,Tyler G - Pronamel#36740,Daniel M - HPWizard#40332,2-1,,1,1
3/13/2025 20:56:26,Christopher G - oompaloompa#65002,Tyler G - Pronamel#36740,2-1,,1,1
3/13/2025 21:06:20,John D - DailyDraft#87013,Daniel MS - DireWarning#24676,2-1,,1,1
3/13/2025 21:39:54,John D - DailyDraft#87013,Chris R - Sinkwater#27508,2-1,,1,1
3/13/2025 21:48:59,Andrew M - Robespierre#01976,Tony G - YnotRock#76764,2-0,,1,1
3/13/2025 22:15:55,Colton S - coltoncooper#56958,Ron C - Lennor#52740,2-0,,1,1
3/13/2025 22:18:52,Chris R - Sinkwater#27508,Andrew M - Robespierre#01976,2-1,,1,1
3/13/2025 23:55:15,Zachary S - Zcia#67361,Adam S - wizma#29010,2-0,,1,1
3/14/2025 0:36:43,Mitchel S - SpaghettiMitch#18619,Zachary S - Zcia#67361,2-1,,1,1
3/14/2025 2:56:51,Daniel MS - DireWarning#24676,Adam S - wizma#29010,2-1,,1,1
3/14/2025 13:57:25,John D - DailyDraft#87013,Ben P - ChuckNoBlocks#32638,2-1,,1,1
3/14/2025 15:03:35,Dirk E - BegginBlue#16667,Daniel MS - DireWarning#24676,2-0,Good Games,1,1
3/14/2025 15:20:32,Alex D - snipper_33#42632,Chris P - Joker01#66827,2-1,,1,1
3/14/2025 15:40:12,Zachary S - Zcia#67361,Dirk E - BegginBlue#16667,2-0,,1,1
3/14/2025 16:07:30,Matthias H - Rezreh#11308,Zachary S - Zcia#67361,2-1,,1,1
3/14/2025 16:40:37,Matthias H - Rezreh#11308,Dirk E - BegginBlue#16667,2-1,,1,1
3/14/2025 17:31:00,Jamie W - Jamie#45846,Wei C - Azayaka#83352,2-0,,1,1
3/14/2025 17:37:03,Nick L - Aliphos#10232,Ethan L - ethanndow#02818,2-0,,1,1
3/14/2025 17:59:12,Evan L - Evan#97713,Jack H - Rakic#98298,2-0,,1,1
3/14/2025 18:20:40,Paul G - TheDragon#61289,Evan L - Evan#97713,2-1,,1,1
3/14/2025 18:20:39,Ryan H - Kitchensinks#50434,Wei C - Azayaka#83352,2-1,,1,1
3/14/2025 18:29:13,Majo G - fortem#78609,Parker D - Android77#15898,2-1,,1,1
3/14/2025 18:51:54,Adam S - wizma#29010,Timothy B - wtrbflov2#64488,2-0,Sorry about the mana! Ggs,1,1
3/14/2025 19:18:09,Evan L - Evan#97713,Ryan H - Kitchensinks#50434,2-0,,1,1
3/14/2025 19:36:55,Parker D - Android77#15898,Wei C - Azayaka#83352,2-0,,1,1
3/14/2025 19:41:05,Tomás B - EverFightinDuck#44829,Majo G - fortem#78609,2-0,,1,1
3/14/2025 19:54:01,Alexis M - Alexsfly#67052,Aaron B - Bevelman#18220,2-1,,1,1
3/14/2025 20:05:24,Tomás B - EverFightinDuck#44829,Parker D - Android77#15898,2-0,,1,1
3/14/2025 20:31:38,Jordan M - JMTron#46639,Tomás B - EverFightinDuck#44829,2-1,,1,1
3/14/2025 20:35:39,Alexis M - Alexsfly#67052,Daniel M - HPWizard#40332,2-1,,1,1
3/14/2025 21:29:35,Daniel M - HPWizard#40332,Zack H - HackZolt#31077,2-1,,1,1
3/14/2025 21:35:09,Keelan T - Dufel#75965,Majo G - fortem#78609,2-1,,1,1
3/14/2025 21:51:44,Zack H - HackZolt#31077,Alexis M - Alexsfly#67052,2-0,GGs,1,1
3/14/2025 22:00:29,Nick L - Aliphos#10232,Majo G - fortem#78609,2-0,,1,1
3/14/2025 22:09:23,Zack H - HackZolt#31077,Bob P - Hit#08120,2-0,"GGs, be blessed with fixing and dragonaut and run over",1,1
3/14/2025 22:38:56,Nick L - Aliphos#10232,Bob P - Hit#08120,2-1,,1,1
3/14/2025 23:05:48,Bob P - Hit#08120,Alex D - snipper_33#42632,2-1,,1,1
3/14/2025 23:23:48,Jack H - Rakic#98298,Renaud C - ArExSea#25399,2-1,,1,1
3/14/2025 23:35:55,Bob P - Hit#08120,Ryan H - Kitchensinks#50434,2-1,,1,1
3/14/2025 23:37:42,Aaron B - Bevelman#18220,Justin P - Code Pigeon#84057,2-1,,1,1
3/14/2025 23:58:55,Justin P - Code Pigeon#84057,Majo G - fortem#78609,2-0,,1,1
3/15/2025 0:11:49,Jack H - Rakic#98298,Andrew M - Robespierre#01976,2-0,,1,1
3/15/2025 0:40:44,Aaron B - Bevelman#18220,Bob P - Hit#08120,2-1,,1,1
3/15/2025 0:52:18,Stephen H - Crayth#38098,Nick L - Aliphos#10232,2-1,"insane games, gg!",1,1
3/15/2025 0:54:07,Daniel M - HPWizard#40332,Wyatt C - hotdolphin#30769,2-0,,1,1
3/15/2025 1:29:59,Nick L - Aliphos#10232,Aaron B - Bevelman#18220,2-0,,1,1
3/15/2025 8:30:06,Nick A - Nistar#14127,Jamie W - Jamie#45846,2-0,,1,1
3/15/2025 10:14:10,Tomás B - EverFightinDuck#44829,Vincent L - Tanathonos#62853,2-0,,1,1
3/15/2025 11:10:34,Michael M - Atombomb11991#07305,Vincent L - Tanathonos#62853,2-0,,1,1
3/15/2025 11:47:24,Evan L - Evan#97713,Tomás B - EverFightinDuck#44829,2-1,,1,1
3/15/2025 11:53:02,Adam S - wizma#29010,Nick A - Nistar#14127,2-1,"Amazing match: brutal mythos, steelseekers going off, so many bikes, speeed demons and a brutal curve out game 3. Thanks for the match!",1,1
3/15/2025 12:05:12,Alexis M - Alexsfly#67052,Vincent L - Tanathonos#62853,2-0,,1,1
3/15/2025 12:32:14,Chris Y - Yorke on Games#66909,Jeremy E - Lhurgoyf#37289,2-1,Grindfest '89,1,1
3/15/2025 12:52:41,Alexis M - Alexsfly#67052,Nick A - Nistar#14127,2-1,,1,1
3/15/2025 13:25:08,Chris Y - Yorke on Games#66909,Jack H - Rakic#98298,2-0,Nail in the coffin!,1,1
3/15/2025 14:20:59,Cam B - KingEggbert#01276,Lukas M - Finley_2k1#30925,2-1,,1,1
3/15/2025 14:37:24,John D - DailyDraft#87013,Cam B - KingEggbert#01276,2-0,,1,1
3/15/2025 14:40:47,Paul G - TheDragon#61289,Justin P - Code Pigeon#84057,2-0,,1,1
3/15/2025 14:52:53,Vasco M - motatom#50510,Jon R - MetalFingers#36803,2-1,,1,1
3/15/2025 15:16:55,Lukas M - Finley_2k1#30925,Jon R - MetalFingers#36803,2-1,,1,1
3/15/2025 17:18:50,Chris Y - Yorke on Games#66909,Parker D - Android77#15898,2-0,GGs!!,1,1
3/15/2025 17:50:21,Austin L - letschanator#96536,Chris Y - Yorke on Games#66909,2-1,,1,1
3/15/2025 18:19:35,Austin L - letschanator#96536,Jordan M - JMTron#46639,2-1,,1,1
3/15/2025 18:35:14,Parker D - Android77#15898,Tony G - YnotRock#76764,2-1,,1,1
3/15/2025 19:49:33,Evan C - PeasOfCrab#00133,Nik S - njsiii#50504,2-1,,1,1
3/15/2025 20:04:46,John D - DailyDraft#87013,Evan C - PeasOfCrab#00133,2-0,,1,1
3/15/2025 20:19:46,Aaron B - Bevelman#18220,Nik S - njsiii#50504,2-1,,1,1
3/15/2025 20:36:04,Jordan M - JMTron#46639,John D - DailyDraft#87013,2-0,,1,1
3/15/2025 22:12:52,Wyatt C - hotdolphin#30769,Andrew M - Robespierre#01976,2-1,,1,1
3/15/2025 22:47:44,Adam S - wizma#29010,Wyatt C - hotdolphin#30769,2-0,Ggs!,1,1
3/15/2025 23:15:14,Stephen H - Crayth#38098,Justin P - Code Pigeon#84057,2-1,GG insane game 3!,1,1
3/15/2025 23:31:15,Preston B - Vorbis#46420,Wyatt C - hotdolphin#30769,2-0,,1,1
3/16/2025 0:17:59,Justin P - Code Pigeon#84057,Mitchel S - SpaghettiMitch#18619,2-0,,1,1
3/16/2025 0:41:11,John D - DailyDraft#87013,Preston B - Vorbis#46420,2-0,,1,1
3/16/2025 10:52:02,Chris R - Sinkwater#27508,Austin L - letschanator#96536,2-1,,1,1
3/16/2025 11:39:30,Jamie W - Jamie#45846,Austin L - letschanator#96536,2-1,,1,1
3/16/2025 12:01:51,Austin L - letschanator#96536,Colton S - coltoncooper#56958,2-0,,1,1
3/16/2025 12:48:41,Jamie W - Jamie#45846,Vasco M - motatom#50510,2-0,,1,1
3/16/2025 13:02:10,Vincent L - Tanathonos#62853,Adam S - wizma#29010,2-0,,1,1
3/16/2025 13:13:16,Keelan T - Dufel#75965,Jamie W - Jamie#45846,2-0,,1,1
3/16/2025 13:28:37,Evan L - Evan#97713,Vasco M - motatom#50510,2-1,,1,1
3/16/2025 14:04:43,Matthew H - Almost#13446,Keelan T - Dufel#75965,2-1,,1,1
3/16/2025 14:41:00,Vasco M - motatom#50510,Vincent L - Tanathonos#62853,2-1,,1,1
3/16/2025 14:57:27,Keelan T - Dufel#75965,John D - DailyDraft#87013,2-1,,1,1
3/16/2025 14:59:00,Matthew H - Almost#13446,Wesley C - GigaVoltaic#11782,2-1,Lurrus did a good job,1,1
3/16/2025 17:44:57,Alex D - snipper_33#42632,Lotte P - Lotte #93345,2-1,,1,1
3/16/2025 20:13:02,Matthew H - Almost#13446,Daniel G - FriskyHobbit#43185,2-1,,1,1
3/16/2025 20:57:54,Sawyer T - soyboy#35469,John P - gokuorgohome#51511,2-1,,1,1
3/16/2025 21:02:46,Colton S - coltoncooper#56958,Kenny W - NivMizzet042#64889,2-0,,1,1
3/16/2025 21:14:23,Chris R - Sinkwater#27508,Michael M - Atombomb11991#07305,2-1,,1,1
3/16/2025 22:00:54,Jeremy E - Lhurgoyf#37289,Mitchel S - SpaghettiMitch#18619,2-0,,1,1
3/17/2025 0:01:51,Jeremy E - Lhurgoyf#37289,Stephen H - Crayth#38098,2-1,,1,1
3/17/2025 11:56:24,Cam B - KingEggbert#01276,John P - gokuorgohome#51511,2-1,,1,1
3/17/2025 14:05:01,Nick A - Nistar#14127,John P - gokuorgohome#51511,2-1,,1,1
3/17/2025 14:20:01,Oskar T - ossytubbi#87966,Matthew H - Almost#13446,2-1,,1,1
3/17/2025 14:54:17,Adam E - adamend#97520,Oskar T - ossytubbi#87966,2-1,ggs,1,1
3/17/2025 14:58:34,John P - gokuorgohome#51511,Zack H - HackZolt#31077,2-1,,1,1
3/17/2025 15:34:57,Stephen H - Crayth#38098,Zack H - HackZolt#31077,2-0,GGs!,1,1
3/17/2025 16:26:37,Nick A - Nistar#14127,Chris P - Joker01#66827,2-1,,1,1
3/17/2025 17:11:22,Lotte P - Lotte #93345,Ryan M - rrrn22#32842,2-0,,1,1
3/17/2025 17:11:34,Johnny M - Johnny#69519,Tristan W - Capt_Tryst#35137,2-0,,1,1
3/17/2025 17:27:13,Johnny M - Johnny#69519,Chris R - Sinkwater#27508,2-0,,1,1
3/17/2025 17:48:41,Lotte P - Lotte #93345,John P - gokuorgohome#51511,2-1,,1,1
3/17/2025 18:26:13,Lotte P - Lotte #93345,Cam B - KingEggbert#01276,2-1,,1,1
3/17/2025 18:41:30,Adam E - adamend#97520,Matthew H - Almost#13446,2-1,,1,1
3/17/2025 19:25:14,Sawyer T - soyboy#35469,David K - Judgementface#52229,2-1,,1,1
3/17/2025 19:27:46,Jack F - jkfman101#84645,Johnny M - Johnny#69519,2-0,,1,1
3/17/2025 20:17:48,Eikel P - SouLIke#53611,Daniel M - HPWizard#40332,2-0,,1,1
3/17/2025 21:03:58,Tyler G - Pronamel#36740,Eikel P - SouLIke#53611,2-1,,1,1
3/17/2025 21:07:29,Chris Y - Yorke on Games#66909,Chris R - Sinkwater#27508,2-0,W5 Feature match!,1,1
3/17/2025 21:12:10,Sawyer T - soyboy#35469,Adam S - wizma#29010,2-1,,1,1
3/17/2025 22:00:57,Eikel P - SouLIke#53611,Chris R - Sinkwater#27508,2-1,,1,1
3/17/2025 23:27:24,Jeremy E - Lhurgoyf#37289,Adam S - wizma#29010,2-1,,1,1
3/17/2025 23:33:06,Ryan M - rrrn22#32842,Lukas M - Finley_2k1#30925,2-1,,1,1
3/18/2025 13:46:22,Jahbari W - Lollicat3569#47691,Jack F - jkfman101#84645,2-0,GG!,1,1
3/18/2025 15:23:46,Adam E - adamend#97520,Ryan M - rrrn22#32842,2-0,,1,1
3/18/2025 15:47:20,Jahbari W - Lollicat3569#47691,Matthew H - Almost#13446,2-1,Intense game!,1,1
3/18/2025 16:09:45,Ryan M - rrrn22#32842,Jahbari W - Lollicat3569#47691,2-0,,1,1
3/18/2025 17:36:38,Jahbari W - Lollicat3569#47691,DeWitt K - SeethingOctopus#02129,2-1,,1,1
3/18/2025 20:43:16,Ryan H - Kitchensinks#50434,Daniel G - FriskyHobbit#43185,2-1,,1,1
3/18/2025 21:40:06,Eikel P - SouLIke#53611,Jahbari W - Lollicat3569#47691,2-0,,1,1
3/18/2025 21:55:18,Lukas M - Finley_2k1#30925,Ryan H - Kitchensinks#50434,2-0,,1,1
3/18/2025 23:03:31,Lukas M - Finley_2k1#30925,Sawyer T - soyboy#35469,2-1,Absolutely insane games,1,1
3/19/2025 0:10:14,Daniel M - HPWizard#40332,Ryan M - rrrn22#32842,2-1,,1,1
3/19/2025 0:42:53,Jahbari W - Lollicat3569#47691,Tyler D - Tuper#64722,2-1,,1,1
3/19/2025 11:31:32,Oskar T - ossytubbi#87966,Paul G - TheDragon#61289,2-0,,1,1
3/19/2025 12:25:28,DeWitt K - SeethingOctopus#02129,Cam B - KingEggbert#01276,2-0,,1,1
3/19/2025 13:36:41,DeWitt K - SeethingOctopus#02129,Adam E - adamend#97520,2-1,,1,1
3/19/2025 13:40:21,Tyler G - Pronamel#36740,Oskar T - ossytubbi#87966,2-0,,1,1
3/19/2025 14:31:42,Keelan T - Dufel#75965,Tyler G - Pronamel#36740,2-0,,1,1
3/19/2025 15:07:00,Lotte P - Lotte #93345,Mitchel S - SpaghettiMitch#18619,2-0,,1,1
3/19/2025 15:42:07,DeWitt K - SeethingOctopus#02129,Jeremy E - Lhurgoyf#37289,2-1,,1,1
3/19/2025 21:12:54,DeWitt K - SeethingOctopus#02129,Eikel P - SouLIke#53611,2-0,,1,1
3/19/2025 21:40:54,Colton S - coltoncooper#56958,Christopher G - oompaloompa#65002,2-1,,1,1
3/19/2025 22:53:35,Colton S - coltoncooper#56958,Jordan M - JMTron#46639,2-1,,1,1
3/19/2025 23:10:51,DeWitt K - SeethingOctopus#02129,Mitchel S - SpaghettiMitch#18619,2-1,,1,1
3/19/2025 23:19:02,Colton S - coltoncooper#56958,Daniel G - FriskyHobbit#43185,2-0,,1,1
3/20/2025 12:49:11,Adam S - wizma#29010,Adam E - adamend#97520,2-0,VANISHING TWIN SYNDROME,1,1
3/20/2025 15:46:47,Oskar T - ossytubbi#87966,Tyler D - Tuper#64722,2-1,,1,1
3/20/2025 17:31:32,Vasco M - motatom#50510,Tyler D - Tuper#64722,2-1,,1,1
3/20/2025 20:04:44,Eikel P - SouLIke#53611,Jon R - MetalFingers#36803,2-0,,1,1
3/20/2025 20:14:08,Jordan M - JMTron#46639,DeWitt K - SeethingOctopus#02129,2-0,,1,1
3/20/2025 20:49:13,Eikel P - SouLIke#53611,Sawyer T - soyboy#35469,2-0,,1,1
3/20/2025 22:14:51,Michael M - Atombomb11991#07305,Alex D - snipper_33#42632,2-1,,1,1
3/20/2025 22:25:29,Tyler G - Pronamel#36740,Robert M - LaughItUp#38462,2-1,,1,1
3/20/2025 22:50:40,Michael M - Atombomb11991#07305,Zachary S - Zcia#67361,2-1,,1,1
3/20/2025 23:14:43,Michael M - Atombomb11991#07305,Tyler G - Pronamel#36740,2-0,,1,1
3/21/2025 0:03:59,Zachary S - Zcia#67361,Daniel M - HPWizard#40332,2-1,,1,1
3/21/2025 17:27:14,Jamie W - Jamie#45846,Lotte P - Lotte #93345,2-1,,1,1
3/21/2025 17:30:50,Cam B - KingEggbert#01276,Austin L - letschanator#96536,2-0,,1,1
3/21/2025 17:44:11,Oskar T - ossytubbi#87966,Jamie W - Jamie#45846,2-0,,1,1
3/21/2025 17:56:57,Colton S - coltoncooper#56958,Matthew H - Almost#13446,2-1,,1,1
3/21/2025 17:58:44,Parker D - Android77#15898,Vasco M - motatom#50510,2-0,,1,1
3/21/2025 18:05:14,Oskar T - ossytubbi#87966,Alexis M - Alexsfly#67052,2-0,,1,1
3/21/2025 18:12:52,Keelan T - Dufel#75965,Chris Y - Yorke on Games#66909,2-1,,1,1
3/21/2025 18:20:57,Stephen H - Crayth#38098,Colton S - coltoncooper#56958,2-1,Ggs!,1,1
3/21/2025 18:47:37,Stephen H - Crayth#38098,Lotte P - Lotte #93345,2-0,GGs!,1,1
3/21/2025 18:55:06,Matthew H - Almost#13446,Jordan M - JMTron#46639,2-0,,1,1
3/21/2025 18:59:59,Oskar T - ossytubbi#87966,Nick A - Nistar#14127,2-0,,1,1
3/21/2025 19:16:23,Jahbari W - Lollicat3569#47691,Nick L - Aliphos#10232,2-1,,1,1
3/21/2025 19:17:48,Jordan M - JMTron#46639,Evan L - Evan#97713,2-0,,1,1
3/21/2025 19:54:51,Matthew H - Almost#13446,Alexis M - Alexsfly#67052,2-1,,1,1
3/21/2025 20:11:09,Keelan T - Dufel#75965,Nick L - Aliphos#10232,2-1,,1,1
3/21/2025 20:42:17,Cam B - KingEggbert#01276,Nick L - Aliphos#10232,2-1,,1,1
3/21/2025 20:50:37,Ryan H - Kitchensinks#50434,DeWitt K - SeethingOctopus#02129,2-1,ggs. bad beats g3,1,1
3/21/2025 20:56:48,Nick A - Nistar#14127,John P - gokuorgohome#51511,2-1,,1,1
3/21/2025 21:22:39,Jeremy E - Lhurgoyf#37289,Nick L - Aliphos#10232,2-1,tight games!,1,1
3/21/2025 22:59:59,Justin P - Code Pigeon#84057,Ryan H - Kitchensinks#50434,2-0,,1,1
3/21/2025 23:11:15,Jordan M - JMTron#46639,DeWitt K - SeethingOctopus#02129,2-0,,1,1
3/21/2025 23:37:01,Stephen H - Crayth#38098,Parker D - Android77#15898,2-0,GGs!,1,1
3/22/2025 0:28:22,Aaron B - Bevelman#18220,Justin P - Code Pigeon#84057,2-1,,1,1
3/22/2025 7:47:02,Michael M - Atombomb11991#07305,Lotte P - Lotte #93345,2-0,,1,1
3/22/2025 9:59:10,Michael M - Atombomb11991#07305,Nick A - Nistar#14127,2-1,,1,1
3/22/2025 10:46:45,Michael M - Atombomb11991#07305,Justin P - Code Pigeon#84057,2-0,,1,1
3/22/2025 11:02:18,Aaron B - Bevelman#18220,Stephen H - Crayth#38098,2-1,,1,1
3/22/2025 11:50:02,Michael M - Atombomb11991#07305,Lukas M - Finley_2k1#30925,2-0,,1,1
3/22/2025 12:39:10,Lukas M - Finley_2k1#30925,Adam S - wizma#29010,2-1,,1,1
3/22/2025 16:43:30,Ryan H - Kitchensinks#50434,Evan L - Evan#97713,2-1,,1,1
3/22/2025 17:14:50,Matthew H - Almost#13446,Ryan H - Kitchensinks#50434,2-0,,1,1
3/22/2025 17:49:34,Ryan H - Kitchensinks#50434,Oskar T - ossytubbi#87966,2-1,,1,1
3/22/2025 18:45:04,Lukas M - Finley_2k1#30925,Cam B - KingEggbert#01276,2-1,,1,1
3/22/2025 19:35:42,Sawyer T - soyboy#35469,Matthew H - Almost#13446,2-0,,1,1
3/22/2025 20:27:10,Sawyer T - soyboy#35469,John P - gokuorgohome#51511,2-1,,1,1
3/22/2025 21:38:47,Jeremy E - Lhurgoyf#37289,Justin P - Code Pigeon#84057,2-1,"insane games, ggs!",1,1
3/22/2025 22:13:27,Lukas M - Finley_2k1#30925,Eikel P - SouLIke#53611,2-1,,1,1
3/22/2025 22:51:11,Jeremy E - Lhurgoyf#37289,Eikel P - SouLIke#53611,2-1,,1,1
3/23/2025 11:23:30,Jeremy E - Lhurgoyf#37289,Johnny M - Johnny#69519,2-1,ggs Johnny!,1,1
3/23/2025 14:59:21,Michael M - Atombomb11991#07305,Jordan M - JMTron#46639,2-0,,1,1
3/23/2025 15:29:21,Mitchel S - SpaghettiMitch#18619,Michael M - Atombomb11991#07305,2-0,,1,1
3/23/2025 20:59:30,Sawyer T - soyboy#35469,Mitchel S - SpaghettiMitch#18619,2-0,,1,1
